Duration,Group code,Cause code,stopcode,Remarks,Group code text,Cause code text
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.30,10.0,12.0,1012.0,M/C re-postioning,BWE Operation,BWE Repostioning/movement
00.20,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.15,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
01.15,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.20,9.0,1.0,901.0,OB Rear load,Common Other,OB Rear load
00.15,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
03.55,9.0,1.0,901.0,OB Rear load,Common Other,OB Rear load
01.00,10.0,12.0,1012.0,M/C Movement for L1 TE Side,BWE Operation,BWE Repostioning/movement
01.30,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.30,10.0,12.0,1012.0,M/C movement to deep cut,BWE Operation,BWE Repostioning/movement
00.10,44.0,9.0,4409.0,NL3 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.45,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.15,20.0,99.0,2099.0,MTC-10 re-postioning,MTC Operation,Others
07.30,7.0,50.0,750.0,De-watering works,Common Miscellaneous,De-watering works
,,,,,,
01.00,44.0,9.0,4409.0,Nl3 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,10.0,12.0,1012.0,M/C re-positioning,BWE Operation,BWE Repostioning/movement
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
04.30,37.0,4.0,3704.0,"Planned stoppage-NL4 Extn, NL3 piece belt changing & NL7",Planned Track shifting,Shifting
01.00,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.30,10.0,12.0,1012.0,M/C movement,BWE Operation,BWE Repostioning/movement
02.30,9.0,1.0,901.0,OB Rear load,Common Other,OB Rear load
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.30,9.0,1.0,901.0,OB Rear load,Common Other,OB Rear load
00.30,10.0,16.0,1016.0,Foreign material removal,BWE Operation,Foreign material removal from cutface
01.00,9.0,1.0,901.0,OB Rear load,Common Other,OB Rear load
08.00,37.0,4.0,3704.0,"Planned stoppage-NL4 Extn, NL3 piece belt changing & NL7",Planned Track shifting,Shifting
00.30,10.0,12.0,1012.0,M/C movement,BWE Operation,BWE Repostioning/movement
00.45,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.45,10.0,12.0,1012.0,M/C re-positioning,BWE Operation,BWE Repostioning/movement
05.30,9.0,1.0,901.0,OB Rear load,Common Other,OB Rear load
00.30,10.0,12.0,1012.0,M/c movement,BWE Operation,BWE Repostioning/movement
08.00,37.0,4.0,3704.0,"Planned stoppage-NL4 Extn, NL3 piece belt changing & NL7",Planned Track shifting,Shifting
08.00,37.0,4.0,3704.0,Planned stoppage-NL3 piece belt changing & NL4 Extn,Planned Track shifting,Shifting
08.00,37.0,2.0,3702.0,"Planned stoppage - NL4 Extension, NL3 piece belt changing",Planned Track shifting,Extension
08.00,37.0,2.0,3702.0,"Planned stoppage - NL4 Extension, NL3 piece belt changing",Planned Track shifting,Extension
08.00,37.0,2.0,3702.0,"Planned stoppage - NL4 Extension, NL3 piece belt changing",Planned Track shifting,Extension
08.00,37.0,2.0,3702.0,"Planned stoppage - NL4 Extension, NL3 piece belt changing",Planned Track shifting,Extension
08.00,37.0,2.0,3702.0,"Planned stoppage - NL4 Extension, NL3 piece belt changing",Planned Track shifting,Extension
08.00,37.0,2.0,3702.0,"Planned stoppage - NL4 Extension, NL3 piece belt changing",Planned Track shifting,Extension
01.00,44.0,19.0,4419.0,NL7 Weak joint elimination work,Conveyor Vulcanising,Weak joint elimination
00.20,48.0,16.0,4816.0,NL6 Electrical trouble.,Conveyor Electrical,Electrical work/trouble.
00.30,10.0,12.0,1012.0,M/C movement for deep cut & MTC-10 introduction,BWE Operation,BWE Repostioning/movement
04.00,9.0,1.0,901.0,OB Rear load,Common Other,OB Rear load
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.00,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
01.00,10.0,12.0,1012.0,M/C re-positioning,BWE Operation,BWE Repostioning/movement
00.30,20.0,99.0,2099.0,MTC-10 re-positioning,MTC Operation,Others
00.30,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.30,20.0,99.0,2099.0,M/C re-positioning,MTC Operation,Others
00.30,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
02.30,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.30,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.30,10.0,12.0,1012.0,M/C Repostioning,BWE Operation,BWE Repostioning/movement
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.45,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.45,10.0,12.0,1012.0,M/C Repostioning,BWE Operation,BWE Repostioning/movement
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.40,10.0,1.0,1001.0,Track area preparation & M/C moverment for deep cut with MTC,BWE Operation,BWE Track Area Preparation
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.30,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
00.30,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.15,10.0,99.0,1099.0,M/C to MTC-10 introduction,BWE Operation,Others
00.30,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.30,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.30,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.30,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.30,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
00.30,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.30,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
00.30,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
08.00,7.0,99.0,799.0,Stand by,Common Miscellaneous,Others
00.45,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.15,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.45,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.15,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
08.00,7.0,99.0,799.0,Stand by,Common Miscellaneous,Others
00.30,10.0,12.0,1012.0,BWE Repostioning/movement for deep cut,BWE Operation,BWE Repostioning/movement
00.30,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.30,10.0,12.0,1012.0,BWE Repostioning/movement,BWE Operation,BWE Repostioning/movement
00.30,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
08.00,7.0,99.0,799.0,Stand by,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
02.00,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.45,7.0,99.0,799.0,TS-2 Conveyor not started,Common Miscellaneous,Others
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
02.45,7.0,99.0,799.0,Waiting for TS-2 Expn Conveyor,Common Miscellaneous,Others
01.30,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.10,7.0,99.0,799.0,Waiting for TS-2 Expn conveyor,Common Miscellaneous,Others
00.10,7.0,99.0,799.0,TS-2 Expn Conveyor Stopped,Common Miscellaneous,Others
00.10,7.0,99.0,799.0,TS-2 Cponveyor Positioning for direct loading,Common Miscellaneous,Others
00.10,7.0,99.0,799.0,TS-2 Conveyor Positioning for TS-2 Stacker,Common Miscellaneous,Others
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
01.30,7.0,99.0,799.0,Waiting for TS-2  conveyor,Common Miscellaneous,Others
00.10,7.0,99.0,799.0,TS-2 Conveyor Positioning for TS-2 Stacker,Common Miscellaneous,Others
01.45,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.30,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
02.15,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
01.30,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
02.15,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.30,7.0,99.0,799.0,Waiting for TS-2 Expn conveyor,Common Miscellaneous,Others
00.15,7.0,99.0,799.0,TS-2 Expn conveyor Stopped & Started,Common Miscellaneous,Others
01.00,30.0,2.0,3002.0,Daily maintenance & SF1 Positioning for CC1 conv,Planned Operation,Daily maintenance
01.00,7.0,99.0,799.0,TS-2 Conveyor stopped,Common Miscellaneous,Others
01.15,7.0,99.0,799.0,Waiting for TS-2 conveyor,Common Miscellaneous,Others
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.00,44.0,9.0,4409.0,Extn. NR2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.00,7.0,99.0,799.0,TS-2 Conveyor stopped,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.15,7.0,99.0,799.0,Waiting for TS-2 Expn Conveyor,Common Miscellaneous,Others
00.10,7.0,99.0,799.0,TS-2 Expn Conveyor Stopped & SF1 to CC1,Common Miscellaneous,Others
00.15,7.0,99.0,799.0,TS-2 Stacker travelling & SF1 to C1,Common Miscellaneous,Others
00.05,7.0,99.0,799.0,TS-2 Expn conveyor stopped & SF1 to CC1,Common Miscellaneous,Others
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
02.25,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.20,7.0,99.0,799.0,TS-2 Stacker travelling,Common Miscellaneous,Others
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.40,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.30,7.0,99.0,799.0,TS-2 Conveyor Stopped & Started,Common Miscellaneous,Others
00.30,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
01.40,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
01.35,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.45,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.40,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.30,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
01.40,7.0,99.0,799.0,Waiting for TS-2 Expn. Conveyor,Common Miscellaneous,Others
00.30,45.0,1.0,4501.0,C1 Conveyor roller fixing,Conveyor CMM,Line  roller changing/removal
01.00,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.10,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.10,7.0,99.0,799.0,TS-2 Conveyor Positioning for Direct load,Common Miscellaneous,Others
00.30,7.0,99.0,799.0,TS-2 Conveyor Stopped & Started,Common Miscellaneous,Others
00.10,7.0,99.0,799.0,TS-2 Conveyor positioning for TS-2 Stacker,Common Miscellaneous,Others
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
01.10,7.0,99.0,799.0,Waiting for TS-2 Expn Conveyor,Common Miscellaneous,Others
00.10,7.0,99.0,799.0,TS-2 Expn. Conveyor Stopped,Common Miscellaneous,Others
01.35,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.30,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
01.45,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
02.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
01.30,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
04.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.50,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.15,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.30,7.0,99.0,799.0,TS-2 Conveyor Stopped & Started,Common Miscellaneous,Others
01.15,7.0,2.0,702.0,Rain and after effects,Common Miscellaneous,Rain and after effects
01.45,7.0,99.0,799.0,Waiting for TS-2 Expn Conveyor,Common Miscellaneous,Others
00.15,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
02.25,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.15,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
05.40,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.45,7.0,99.0,799.0,TS-2 Conveyor Stopped & Started,Common Miscellaneous,Others
03.15,7.0,99.0,799.0,Waiting for TS-2 Expn. Conveyor,Common Miscellaneous,Others
00.30,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.30,7.0,99.0,799.0,TS-2 Conveyor Stopped & Started,Common Miscellaneous,Others
00.30,7.0,99.0,799.0,TS-2 Expn crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.20,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.30,7.0,99.0,799.0,TS-2 Conveyor re-positioning for stacker & boiler bunker fil,Common Miscellaneous,Others
01.00,7.0,99.0,799.0,TS-2 Conveyor Stopped & Started,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.15,7.0,99.0,799.0,Waiting for TS-2 Expn Conveypr,Common Miscellaneous,Others
01.00,7.0,99.0,799.0,TS-2 Expn conveyor Stopped and SF1 to CC1 (TS-2),Common Miscellaneous,Others
02.00,7.0,99.0,799.0,Daily maintenance (SF1 to C1 Positioning Expn),Common Miscellaneous,Others
00.30,7.0,99.0,799.0,TS-2 Expn Crew changing,Common Miscellaneous,Others
01.30,7.0,99.0,799.0,Waiting for TS-2 Conveypr,Common Miscellaneous,Others
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.45,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.05,40.0,99.0,4099.0,SF1 to CC1,Conveyor Operation,Other
00.10,40.0,99.0,4099.0,SF1 to C1,Conveyor Operation,Other
00.05,40.0,99.0,4099.0,SF1 to CC1,Conveyor Operation,Other
00.05,40.0,99.0,4099.0,SF1 to C1,Conveyor Operation,Other
00.05,40.0,99.0,4099.0,SF1 to CC1,Conveyor Operation,Other
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
00.30,40.0,5.0,4005.0,NR2 TE Cleaning,Conveyor Operation,TE cleaning
00.30,40.0,5.0,4005.0,NR2 TE Cleaning,Conveyor Operation,TE cleaning
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,7.0,99.0,799.0,Waiting for TS-2 Expn conveyor,Common Miscellaneous,Others
00.05,40.0,99.0,4099.0,SF1 positioning for CC1 Conveyor,Conveyor Operation,Other
00.30,40.0,5.0,4005.0,CC2 TE Cleaning,Conveyor Operation,TE cleaning
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
01.00,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.30,40.0,5.0,4005.0,CC2 TE Cleaning,Conveyor Operation,TE cleaning
03.30,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,7.0,99.0,799.0,Waiting for TS-2 Expn. conveyor,Common Miscellaneous,Others
00.45,44.0,5.0,4405.0,R1 Center core cutting,Conveyor Vulcanising,Center core cutting
01.30,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.10,40.0,99.0,4099.0,SF1 positioning for CC1,Conveyor Operation,Other
00.15,40.0,5.0,4005.0,CC1 TE Cleaning,Conveyor Operation,TE cleaning
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
01.40,7.0,99.0,799.0,Waiting for TS-2 conveyor,Common Miscellaneous,Others
03.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.15,40.0,5.0,4005.0,CC1 TE Cleaning,Conveyor Operation,TE cleaning
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.15,7.0,99.0,799.0,Waiting for TS-2 Expn. conveyor,Common Miscellaneous,Others
00.05,40.0,99.0,4099.0,SF1 positioning for CC1,Conveyor Operation,Other
00.45,40.0,5.0,4005.0,NR1 TE Cleaning,Conveyor Operation,TE cleaning
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
02.15,44.0,9.0,4409.0,NR2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.30,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
01.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
04.30,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.30,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.20,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.10,40.0,99.0,4099.0,SF1 Positioning for CC1 conveyor,Conveyor Operation,Other
00.20,7.0,99.0,799.0,TS-2  Stacker movement,Common Miscellaneous,Others
01.45,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.05,40.0,99.0,4099.0,SF1 Positioning for CC1 Conveyor,Conveyor Operation,Other
01.50,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.20,7.0,99.0,799.0,TS-2  Stacker movement,Common Miscellaneous,Others
03.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.05,40.0,99.0,4099.0,SF1 Positioning for C1 Conveyor,Conveyor Operation,Other
00.40,44.0,9.0,4409.0,R1 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.05,40.0,99.0,4099.0,SF1 Positioning for CC1 conveyor,Conveyor Operation,Other
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
00.40,40.0,99.0,4099.0,TS-2 Conveyor-3 Roller changing,Conveyor Operation,Other
00.30,40.0,5.0,4005.0,R2 TE Cleaning,Conveyor Operation,TE cleaning
02.30,44.0,9.0,4409.0,R2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.30,7.0,99.0,799.0,Waiting for TS-2 Crew,Common Miscellaneous,Others
03.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,7.0,99.0,799.0,Waiting for TS-2 Expn conveyor,Common Miscellaneous,Others
03.00,44.0,9.0,4409.0,R2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
03.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.20,7.0,99.0,799.0,Waiting for TS-2 conveyor,Common Miscellaneous,Others
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.20,7.0,99.0,799.0,Waiting for TS-2 Expn conveyor,Common Miscellaneous,Others
00.20,7.0,99.0,799.0,TS-2 Expn. stacker Stopped & Started,Common Miscellaneous,Others
01.00,45.0,1.0,4501.0,R2 Roller removal & R2 TE Cleaning,Conveyor CMM,Line  roller changing/removal
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.30,7.0,99.0,799.0,Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
00.15,7.0,99.0,799.0,TS-2 Stacker cleaning,Common Miscellaneous,Others
01.15,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
01.00,7.0,99.0,799.0,Waiting for TS-2 Expn. Conveyor,Common Miscellaneous,Others
00.05,40.0,99.0,4099.0,SF2 to CC1,Conveyor Operation,Other
01.15,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.30,80.0,99.0,8099.0,NR1 TE Cleaning,Reclaimer Operation,Others
01.30,80.0,99.0,8099.0,NR2 TE Cleaning,Reclaimer Operation,Others
03.20,44.0,99.0,4499.0,NR2 Conveyor old flapped cut opened,Conveyor Vulcanising,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.30,40.0,5.0,4005.0,RC-1 Chute cleaning,Conveyor Operation,TE cleaning
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
06.45,44.0,9.0,4409.0,R2 belt old flap cut & BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.45,7.0,99.0,799.0,TS-2 Crew changing,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.20,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
01.00,7.0,99.0,799.0,TS-2 Stacker travel changing,Common Miscellaneous,Others
01.20,7.0,99.0,799.0,Waiting for TS-2 Conveyor,Common Miscellaneous,Others
01.00,44.0,9.0,4409.0,R2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.45,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.30,44.0,11.0,4411.0,CC2 Conveyor old edge flap cut got extended & Chambering by,Conveyor Vulcanising,Belt edge Chambering work
01.00,7.0,99.0,799.0,TS-2 Stacker boom conveyor not started,Common Miscellaneous,Others
01.00,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.30,7.0,99.0,799.0,TS-2 Stacker boom conveyor not started,Common Miscellaneous,Others
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.45,40.0,99.0,4099.0,RC-1 Chute cleaning,Conveyor Operation,Other
00.25,7.0,99.0,799.0,TS-2 Conveyor-II Electrical trouble,Common Miscellaneous,Others
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
00.30,48.0,16.0,4816.0,CC1 Electrical trouble,Conveyor Electrical,Electrical work/trouble.
00.45,7.0,99.0,799.0,Late arrival of crew due to pickup van bogged,Common Miscellaneous,Others
00.10,40.0,99.0,4099.0,SF-2 to C1 Positioning,Conveyor Operation,Other
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
