Date,Shift,Material Number,Bench
09-12-2022,II,SF01OBURDEN,TBS
09-12-2022,II,SF01OBURDEN,TBS
09-12-2022,II,SF01OBURDEN,TBS
09-12-2022,II,SF01OBURDEN,TBS
09-12-2022,III,SF01OBURDEN,TBS
09-12-2022,III,SF01OBURDEN,TBS
09-12-2022,III,SF01OBURDEN,TBS
09-12-2022,III,SF01OBURDEN,TBS
09-12-2022,III,SF01OBURDEN,TBS
09-12-2022,III,SF01OBURDEN,TBS
09-12-2022,III,SF01OBURDEN,TBS
09-12-2022,III,SF01OBURDEN,TBS
10-12-2022,I,SF01OBURDEN,TBS
10-12-2022,I,SF01OBURDEN,TBS
10-12-2022,I,SF01OBURDEN,TBS
10-12-2022,I,SF01OBURDEN,TBS
10-12-2022,I,SF01OBURDEN,TBS
10-12-2022,I,SF01OBURDEN,TBS
10-12-2022,I,SF01OBURDEN,TBS
10-12-2022,II,SF01OBURDEN,TBS
10-12-2022,II,SF01OBURDEN,TBS
10-12-2022,II,SF01OBURDEN,TBS
10-12-2022,II,SF01OBURDEN,TBS
10-12-2022,II,SF01OBURDEN,TBS
10-12-2022,III,SF01OBURDEN,TBS
10-12-2022,III,SF01OBURDEN,TBS
10-12-2022,III,SF01OBURDEN,TBS
10-12-2022,III,SF01OBURDEN,TBS
11-12-2022,I,SF01OBURDEN,TBS
11-12-2022,I,SF01OBURDEN,TBS
11-12-2022,I,SF01OBURDEN,TBS
11-12-2022,I,SF01OBURDEN,TBS
11-12-2022,I,SF01OBURDEN,TBS
11-12-2022,II,SF01OBURDEN,TBS
11-12-2022,II,SF01OBURDEN,TBS
11-12-2022,II,SF01OBURDEN,TBS
11-12-2022,II,SF01OBURDEN,TBS
11-12-2022,II,SF01OBURDEN,TBS
11-12-2022,III,SF01OBURDEN,TBS
11-12-2022,III,SF01OBURDEN,TBS
11-12-2022,III,SF01OBURDEN,TBS
11-12-2022,III,SF01OBURDEN,TBS
11-12-2022,III,SF01OBURDEN,TBS
12-12-2022,I,SF01OBURDEN,TBS
12-12-2022,I,SF01OBURDEN,TBS
12-12-2022,I,SF01OBURDEN,TBS
12-12-2022,I,SF01OBURDEN,TBS
12-12-2022,I,SF01OBURDEN,TBS
12-12-2022,II,SF01OBURDEN,TBS
12-12-2022,II,SF01OBURDEN,TBS
12-12-2022,II,SF01OBURDEN,TBS
12-12-2022,II,SF01OBURDEN,TBS
12-12-2022,II,SF01OBURDEN,TBS
12-12-2022,II,SF01OBURDEN,TBS
12-12-2022,II,SF01OBURDEN,TBS
12-12-2022,II,SF01OBURDEN,TBS
12-12-2022,II,SF01OBURDEN,TBS
12-12-2022,II,SF01OBURDEN,TBS
12-12-2022,III,SF01OBURDEN,TBS
12-12-2022,III,SF01OBURDEN,TBS
12-12-2022,III,SF01OBURDEN,TBS
12-12-2022,III,SF01OBURDEN,TBS
12-12-2022,III,SF01OBURDEN,TBS
12-12-2022,III,SF01OBURDEN,TBS
13-12-2022,I,SF01OBURDEN,TBS
13-12-2022,I,SF01OBURDEN,TBS
13-12-2022,I,SF01OBURDEN,TBS
13-12-2022,I,SF01OBURDEN,TBS
13-12-2022,I,SF01OBURDEN,TBS
13-12-2022,I,SF01OBURDEN,TBS
13-12-2022,I,SF01OBURDEN,TBS
13-12-2022,I,SF01OBURDEN,TBS
13-12-2022,I,SF01OBURDEN,TBS
13-12-2022,I,SF01OBURDEN,TBS
13-12-2022,I,SF01OBURDEN,TBS
13-12-2022,I,SF01OBURDEN,TBS
13-12-2022,I,SF01OBURDEN,TBS
13-12-2022,II,SF01OBURDEN,TBS
13-12-2022,II,SF01OBURDEN,TBS
13-12-2022,II,SF01OBURDEN,TBS
13-12-2022,II,SF01OBURDEN,TBS
13-12-2022,II,SF01OBURDEN,TBS
13-12-2022,II,SF01OBURDEN,TBS
13-12-2022,II,SF01OBURDEN,TBS
13-12-2022,III,SF01OBURDEN,TBS
13-12-2022,III,SF01OBURDEN,TBS
13-12-2022,III,SF01OBURDEN,TBS
13-12-2022,III,SF01OBURDEN,TBS
13-12-2022,III,SF01OBURDEN,TBS
13-12-2022,III,SF01OBURDEN,TBS
13-12-2022,III,SF01OBURDEN,TBS
14-12-2022,I,SF01OBURDEN,TBS
14-12-2022,I,SF01OBURDEN,TBS
14-12-2022,I,SF01OBURDEN,TBS
14-12-2022,I,SF01OBURDEN,TBS
14-12-2022,I,SF01OBURDEN,TBS
14-12-2022,I,SF01OBURDEN,TBS
14-12-2022,I,SF01OBURDEN,TBS
14-12-2022,I,SF01OBURDEN,TBS
14-12-2022,I,SF01OBURDEN,TBS
14-12-2022,II,SF01OBURDEN,TBS
14-12-2022,II,SF01OBURDEN,TBS
14-12-2022,II,SF01OBURDEN,TBS
14-12-2022,II,SF01OBURDEN,TBS
14-12-2022,II,SF01OBURDEN,TBS
14-12-2022,II,SF01OBURDEN,TBS
14-12-2022,III,SF01OBURDEN,TBS
14-12-2022,III,SF01OBURDEN,TBS
14-12-2022,III,SF01OBURDEN,TBS
14-12-2022,III,SF01OBURDEN,TBS
14-12-2022,III,SF01OBURDEN,TBS
14-12-2022,III,SF01OBURDEN,TBS
14-12-2022,III,SF01OBURDEN,TBS
14-12-2022,III,SF01OBURDEN,TBS
14-12-2022,III,SF01OBURDEN,TBS
14-12-2022,III,SF01OBURDEN,TBS
15-12-2022,I,SF01OBURDEN,TBS
15-12-2022,I,SF01OBURDEN,TBS
15-12-2022,I,SF01OBURDEN,TBS
15-12-2022,I,SF01OBURDEN,TBS
15-12-2022,I,SF01OBURDEN,TBS
15-12-2022,I,SF01OBURDEN,TBS
15-12-2022,I,SF01OBURDEN,TBS
15-12-2022,I,SF01OBURDEN,TBS
15-12-2022,I,SF01OBURDEN,TBS
15-12-2022,I,SF01OBURDEN,TBS
15-12-2022,I,SF01OBURDEN,TBS
15-12-2022,I,SF01OBURDEN,TBS
15-12-2022,II,SF01OBURDEN,TBS
15-12-2022,II,SF01OBURDEN,TBS
15-12-2022,II,SF01OBURDEN,TBS
15-12-2022,II,SF01OBURDEN,TBS
15-12-2022,II,SF01OBURDEN,TBS
15-12-2022,II,SF01OBURDEN,TBS
15-12-2022,II,SF01OBURDEN,TBS
15-12-2022,II,SF01OBURDEN,TBS
15-12-2022,II,SF01OBURDEN,TBS
15-12-2022,II,SF01OBURDEN,TBS
15-12-2022,III,SF01OBURDEN,TBS
15-12-2022,III,SF01OBURDEN,TBS
15-12-2022,III,SF01OBURDEN,TBS
15-12-2022,III,SF01OBURDEN,TBS
15-12-2022,III,SF01OBURDEN,TBS
15-12-2022,III,SF01OBURDEN,TBS
16-12-2022,I,SF01OBURDEN,TBS
16-12-2022,I,SF01OBURDEN,TBS
16-12-2022,I,SF01OBURDEN,TBS
16-12-2022,I,SF01OBURDEN,TBS
16-12-2022,I,SF01OBURDEN,TBS
16-12-2022,I,SF01OBURDEN,TBS
16-12-2022,I,SF01OBURDEN,TBS
16-12-2022,I,SF01OBURDEN,TBS
16-12-2022,I,SF01OBURDEN,TBS
16-12-2022,I,SF01OBURDEN,TBS
16-12-2022,I,SF01OBURDEN,TBS
16-12-2022,I,SF01OBURDEN,TBS
16-12-2022,I,SF01OBURDEN,TBS
16-12-2022,I,SF01OBURDEN,TBS
16-12-2022,I,SF01OBURDEN,TBS
16-12-2022,II,SF01OBURDEN,TBS
16-12-2022,II,SF01OBURDEN,TBS
16-12-2022,II,SF01OBURDEN,TBS
16-12-2022,II,SF01OBURDEN,TBS
16-12-2022,II,SF01OBURDEN,TBS
16-12-2022,II,SF01OBURDEN,TBS
16-12-2022,II,SF01OBURDEN,TBS
16-12-2022,II,SF01OBURDEN,TBS
16-12-2022,II,SF01OBURDEN,TBS
16-12-2022,II,SF01OBURDEN,TBS
16-12-2022,II,SF01OBURDEN,TBS
16-12-2022,III,SF01OBURDEN,TBS
16-12-2022,III,SF01OBURDEN,TBS
16-12-2022,III,SF01OBURDEN,TBS
16-12-2022,III,SF01OBURDEN,TBS
16-12-2022,III,SF01OBURDEN,TBS
17-12-2022,I,SF01OBURDEN,TBS
17-12-2022,I,SF01OBURDEN,TBS
17-12-2022,I,SF01OBURDEN,TBS
17-12-2022,I,SF01OBURDEN,TBS
17-12-2022,I,SF01OBURDEN,TBS
17-12-2022,I,SF01OBURDEN,TBS
17-12-2022,I,SF01OBURDEN,TBS
17-12-2022,I,SF01OBURDEN,TBS
17-12-2022,I,SF01OBURDEN,TBS
17-12-2022,I,SF01OBURDEN,TBS
17-12-2022,I,SF01OBURDEN,TBS
17-12-2022,I,SF01OBURDEN,TBS
17-12-2022,II,SF01OBURDEN,TBS
17-12-2022,II,SF01OBURDEN,TBS
17-12-2022,II,SF01OBURDEN,TBS
17-12-2022,II,SF01OBURDEN,TBS
17-12-2022,III,SF01OBURDEN,TBS
17-12-2022,III,SF01OBURDEN,TBS
17-12-2022,III,SF01OBURDEN,TBS
17-12-2022,III,SF01OBURDEN,TBS
17-12-2022,III,SF01OBURDEN,TBS
17-12-2022,III,SF01OBURDEN,TBS
17-12-2022,III,SF01OBURDEN,TBS
17-12-2022,III,SF01OBURDEN,TBS
17-12-2022,III,SF01OBURDEN,TBS
17-12-2022,III,SF01OBURDEN,TBS
18-12-2022,I,SF01OBURDEN,TBS
18-12-2022,I,SF01OBURDEN,TBS
18-12-2022,I,SF01OBURDEN,TBS
18-12-2022,I,SF01OBURDEN,TBS
18-12-2022,I,SF01OBURDEN,TBS
18-12-2022,I,SF01OBURDEN,TBS
18-12-2022,I,SF01OBURDEN,TBS
18-12-2022,I,SF01OBURDEN,TBS
18-12-2022,I,SF01OBURDEN,TBS
18-12-2022,II,SF01OBURDEN,TBS
18-12-2022,II,SF01OBURDEN,TBS
18-12-2022,II,SF01OBURDEN,TBS
18-12-2022,II,SF01OBURDEN,TBS
18-12-2022,III,SF01OBURDEN,TBS
18-12-2022,III,SF01OBURDEN,TBS
18-12-2022,III,SF01OBURDEN,TBS
18-12-2022,III,SF01OBURDEN,TBS
18-12-2022,III,SF01OBURDEN,TBS
19-12-2022,I,SF01OBURDEN,TBS
19-12-2022,I,SF01OBURDEN,TBS
19-12-2022,I,SF01OBURDEN,TBS
19-12-2022,I,SF01OBURDEN,TBS
19-12-2022,I,SF01OBURDEN,TBS
19-12-2022,I,SF01OBURDEN,TBS
19-12-2022,I,SF01OBURDEN,TBS
19-12-2022,I,SF01OBURDEN,TBS
19-12-2022,II,SF01OBURDEN,TBS
19-12-2022,II,SF01OBURDEN,TBS
19-12-2022,II,SF01OBURDEN,TBS
19-12-2022,III,SF01OBURDEN,TBS
19-12-2022,III,SF01OBURDEN,TBS
19-12-2022,III,SF01OBURDEN,TBS
19-12-2022,III,SF01OBURDEN,TBS
20-12-2022,I,SF01OBURDEN,TBS
20-12-2022,I,SF01OBURDEN,TBS
20-12-2022,I,SF01OBURDEN,TBS
20-12-2022,I,SF01OBURDEN,TBS
20-12-2022,II,SF01OBURDEN,TBS
20-12-2022,II,SF01OBURDEN,TBS
20-12-2022,II,SF01OBURDEN,TBS
20-12-2022,II,SF01OBURDEN,TBS
20-12-2022,II,SF01OBURDEN,TBS
20-12-2022,III,SF01OBURDEN,TBS
20-12-2022,III,SF01OBURDEN,TBS
20-12-2022,III,SF01OBURDEN,TBS
20-12-2022,III,SF01OBURDEN,TBS
20-12-2022,III,SF01OBURDEN,TBS
21-12-2022,I,SF01OBURDEN,TBS
21-12-2022,I,SF01OBURDEN,TBS
21-12-2022,I,SF01OBURDEN,TBS
21-12-2022,I,SF01OBURDEN,TBS
21-12-2022,I,SF01OBURDEN,TBS
21-12-2022,I,SF01OBURDEN,TBS
21-12-2022,I,SF01OBURDEN,TBS
21-12-2022,I,SF01OBURDEN,TBS
21-12-2022,I,SF01OBURDEN,TBS
21-12-2022,II,SF01OBURDEN,TBS
21-12-2022,II,SF01OBURDEN,TBS
21-12-2022,II,SF01OBURDEN,TBS
21-12-2022,II,SF01OBURDEN,TBS
21-12-2022,II,SF01OBURDEN,TBS
21-12-2022,II,SF01OBURDEN,TBS
21-12-2022,II,SF01OBURDEN,TBS
21-12-2022,II,SF01OBURDEN,TBS
21-12-2022,II,SF01OBURDEN,TBS
21-12-2022,II,SF01OBURDEN,TBS
21-12-2022,II,SF01OBURDEN,TBS
21-12-2022,II,SF01OBURDEN,TBS
21-12-2022,II,SF01OBURDEN,TBS
21-12-2022,II,SF01OBURDEN,TBS
21-12-2022,III,SF01OBURDEN,TBS
21-12-2022,III,SF01OBURDEN,TBS
21-12-2022,III,SF01OBURDEN,TBS
21-12-2022,III,SF01OBURDEN,TBS
21-12-2022,III,SF01OBURDEN,TBS
21-12-2022,III,SF01OBURDEN,TBS
22-12-2022,I,SF01OBURDEN,TBS
22-12-2022,I,SF01OBURDEN,TBS
22-12-2022,I,SF01OBURDEN,TBS
22-12-2022,I,SF01OBURDEN,TBS
22-12-2022,I,SF01OBURDEN,TBS
22-12-2022,I,SF01OBURDEN,TBS
22-12-2022,I,SF01OBURDEN,TBS
22-12-2022,I,SF01OBURDEN,TBS
22-12-2022,I,SF01OBURDEN,TBS
22-12-2022,II,SF01OBURDEN,TBS
22-12-2022,II,SF01OBURDEN,TBS
22-12-2022,II,SF01OBURDEN,TBS
22-12-2022,II,SF01OBURDEN,TBS
22-12-2022,II,SF01OBURDEN,TBS
22-12-2022,II,SF01OBURDEN,TBS
22-12-2022,II,SF01OBURDEN,TBS
22-12-2022,II,SF01OBURDEN,TBS
22-12-2022,II,SF01OBURDEN,TBS
22-12-2022,II,SF01OBURDEN,TBS
22-12-2022,III,SF01OBURDEN,TBS
22-12-2022,III,SF01OBURDEN,TBS
22-12-2022,III,SF01OBURDEN,TBS
22-12-2022,III,SF01OBURDEN,TBS
22-12-2022,III,SF01OBURDEN,TBS
22-12-2022,III,SF01OBURDEN,TBS
22-12-2022,III,SF01OBURDEN,TBS
22-12-2022,III,SF01OBURDEN,TBS
22-12-2022,III,SF01OBURDEN,TBS
23-12-2022,I,SF01OBURDEN,TBS
23-12-2022,I,SF01OBURDEN,TBS
23-12-2022,I,SF01OBURDEN,TBS
23-12-2022,I,SF01OBURDEN,TBS
23-12-2022,I,SF01OBURDEN,TBS
23-12-2022,I,SF01OBURDEN,TBS
23-12-2022,I,SF01OBURDEN,TBS
23-12-2022,I,SF01OBURDEN,TBS
23-12-2022,I,SF01OBURDEN,TBS
23-12-2022,I,SF01OBURDEN,TBS
23-12-2022,I,SF01OBURDEN,TBS
23-12-2022,II,SF01OBURDEN,TBS
23-12-2022,II,SF01OBURDEN,TBS
23-12-2022,II,SF01OBURDEN,TBS
23-12-2022,II,SF01OBURDEN,TBS
23-12-2022,II,SF01OBURDEN,TBS
23-12-2022,II,SF01OBURDEN,TBS
23-12-2022,II,SF01OBURDEN,TBS
23-12-2022,II,SF01OBURDEN,TBS
23-12-2022,II,SF01OBURDEN,TBS
23-12-2022,II,SF01OBURDEN,TBS
23-12-2022,II,SF01OBURDEN,TBS
23-12-2022,II,SF01OBURDEN,TBS
23-12-2022,II,SF01OBURDEN,TBS
23-12-2022,II,SF01OBURDEN,TBS
23-12-2022,III,SF01OBURDEN,TBS
23-12-2022,III,SF01OBURDEN,TBS
23-12-2022,III,SF01OBURDEN,TBS
23-12-2022,III,SF01OBURDEN,TBS
23-12-2022,III,SF01OBURDEN,TBS
24-12-2022,I,SF01OBURDEN,TBS
24-12-2022,I,SF01OBURDEN,TBS
24-12-2022,I,SF01OBURDEN,TBS
24-12-2022,I,SF01OBURDEN,TBS
24-12-2022,I,SF01OBURDEN,TBS
24-12-2022,I,SF01OBURDEN,TBS
24-12-2022,I,SF01OBURDEN,TBS
24-12-2022,I,SF01OBURDEN,TBS
24-12-2022,I,SF01OBURDEN,TBS
24-12-2022,II,SF01OBURDEN,TBS
24-12-2022,II,SF01OBURDEN,TBS
24-12-2022,II,SF01OBURDEN,TBS
24-12-2022,II,SF01OBURDEN,TBS
24-12-2022,II,SF01OBURDEN,TBS
24-12-2022,II,SF01OBURDEN,TBS
24-12-2022,II,SF01OBURDEN,TBS
24-12-2022,III,SF01OBURDEN,TBS
24-12-2022,III,SF01OBURDEN,TBS
24-12-2022,III,SF01OBURDEN,TBS
24-12-2022,III,SF01OBURDEN,TBS
24-12-2022,III,SF01OBURDEN,TBS
24-12-2022,III,SF01OBURDEN,TBS
24-12-2022,III,SF01OBURDEN,TBS
24-12-2022,III,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,I,SF01OBURDEN,TBS
25-12-2022,II,SF01OBURDEN,TBS
25-12-2022,II,SF01OBURDEN,TBS
25-12-2022,II,SF01OBURDEN,TBS
25-12-2022,II,SF01OBURDEN,TBS
25-12-2022,II,SF01OBURDEN,TBS
25-12-2022,II,SF01OBURDEN,TBS
25-12-2022,II,SF01OBURDEN,TBS
25-12-2022,II,SF01OBURDEN,TBS
25-12-2022,II,SF01OBURDEN,TBS
25-12-2022,III,SF01OBURDEN,TBS
25-12-2022,III,SF01OBURDEN,TBS
25-12-2022,III,SF01OBURDEN,TBS
25-12-2022,III,SF01OBURDEN,TBS
25-12-2022,III,SF01OBURDEN,TBS
25-12-2022,III,SF01OBURDEN,TBS
25-12-2022,III,SF01OBURDEN,TBS
25-12-2022,III,SF01OBURDEN,TBS
25-12-2022,III,SF01OBURDEN,TBS
25-12-2022,III,SF01OBURDEN,TBS
25-12-2022,III,SF01OBURDEN,TBS
25-12-2022,III,SF01OBURDEN,TBS
26-12-2022,I,SF01OBURDEN,TBS
26-12-2022,I,SF01OBURDEN,TBS
26-12-2022,I,SF01OBURDEN,TBS
26-12-2022,I,SF01OBURDEN,TBS
26-12-2022,I,SF01OBURDEN,TBS
26-12-2022,I,SF01OBURDEN,TBS
26-12-2022,I,SF01OBURDEN,TBS
26-12-2022,I,SF01OBURDEN,TBS
26-12-2022,I,SF01OBURDEN,TBS
26-12-2022,I,SF01OBURDEN,TBS
26-12-2022,II,SF01OBURDEN,TBS
26-12-2022,II,SF01OBURDEN,TBS
26-12-2022,II,SF01OBURDEN,TBS
26-12-2022,II,SF01OBURDEN,TBS
26-12-2022,II,SF01OBURDEN,TBS
26-12-2022,III,SF01OBURDEN,TBS
26-12-2022,III,SF01OBURDEN,TBS
26-12-2022,III,SF01OBURDEN,TBS
26-12-2022,III,SF01OBURDEN,TBS
26-12-2022,III,SF01OBURDEN,TBS
26-12-2022,III,SF01OBURDEN,TBS
26-12-2022,III,SF01OBURDEN,TBS
26-12-2022,III,SF01OBURDEN,TBS
26-12-2022,III,SF01OBURDEN,TBS
26-12-2022,III,SF01OBURDEN,TBS
26-12-2022,III,SF01OBURDEN,TBS
27-12-2022,I,SF01OBURDEN,TBS
27-12-2022,I,SF01OBURDEN,TBS
27-12-2022,I,SF01OBURDEN,TBS
27-12-2022,I,SF01OBURDEN,TBS
27-12-2022,I,SF01OBURDEN,TBS
27-12-2022,I,SF01OBURDEN,TBS
27-12-2022,I,SF01OBURDEN,TBS
27-12-2022,I,SF01OBURDEN,TBS
27-12-2022,I,SF01OBURDEN,TBS
27-12-2022,II,SF01OBURDEN,TBS
27-12-2022,II,SF01OBURDEN,TBS
27-12-2022,II,SF01OBURDEN,TBS
27-12-2022,III,SF01OBURDEN,TBS
27-12-2022,III,SF01OBURDEN,TBS
27-12-2022,III,SF01OBURDEN,TBS
28-12-2022,I,SF01OBURDEN,TBS
28-12-2022,I,SF01OBURDEN,TBS
28-12-2022,I,SF01OBURDEN,TBS
28-12-2022,I,SF01OBURDEN,TBS
28-12-2022,I,SF01OBURDEN,TBS
28-12-2022,I,SF01OBURDEN,TBS
28-12-2022,I,SF01OBURDEN,TBS
28-12-2022,II,SF01OBURDEN,TBS
28-12-2022,II,SF01OBURDEN,TBS
28-12-2022,II,SF01OBURDEN,TBS
28-12-2022,II,SF01OBURDEN,TBS
28-12-2022,III,SF01OBURDEN,TBS
28-12-2022,III,SF01OBURDEN,TBS
28-12-2022,III,SF01OBURDEN,TBS
28-12-2022,III,SF01OBURDEN,TBS
29-12-2022,I,SF01OBURDEN,TBS
29-12-2022,I,SF01OBURDEN,TBS
29-12-2022,I,SF01OBURDEN,TBS
29-12-2022,I,SF01OBURDEN,TBS
29-12-2022,I,SF01OBURDEN,TBS
29-12-2022,II,SF01OBURDEN,TBS
29-12-2022,II,SF01OBURDEN,TBS
29-12-2022,II,SF01OBURDEN,TBS
29-12-2022,II,SF01OBURDEN,TBS
29-12-2022,II,SF01OBURDEN,TBS
29-12-2022,III,SF01OBURDEN,TBS
29-12-2022,III,SF01OBURDEN,TBS
29-12-2022,III,SF01OBURDEN,TBS
29-12-2022,III,SF01OBURDEN,TBS
29-12-2022,III,SF01OBURDEN,TBS
30-12-2022,I,SF01OBURDEN,TBS
30-12-2022,I,SF01OBURDEN,TBS
30-12-2022,I,SF01OBURDEN,TBS
30-12-2022,I,SF01OBURDEN,TBS
30-12-2022,I,SF01OBURDEN,TBS
30-12-2022,I,SF01OBURDEN,TBS
30-12-2022,I,SF01OBURDEN,TBS
30-12-2022,II,SF01OBURDEN,TBS
30-12-2022,II,SF01OBURDEN,TBS
30-12-2022,II,SF01OBURDEN,TBS
30-12-2022,II,SF01OBURDEN,TBS
30-12-2022,II,SF01OBURDEN,TBS
30-12-2022,II,SF01OBURDEN,TBS
30-12-2022,III,SF01OBURDEN,TBS
30-12-2022,III,SF01OBURDEN,TBS
30-12-2022,III,SF01OBURDEN,TBS
30-12-2022,III,SF01OBURDEN,TBS
30-12-2022,III,SF01OBURDEN,TBS
30-12-2022,III,SF01OBURDEN,TBS
31-12-2022,I,SF01OBURDEN,TBS
31-12-2022,I,SF01OBURDEN,TBS
31-12-2022,I,SF01OBURDEN,TBS
31-12-2022,I,SF01OBURDEN,TBS
31-12-2022,II,SF01OBURDEN,TBS
31-12-2022,II,SF01OBURDEN,TBS
31-12-2022,II,SF01OBURDEN,TBS
31-12-2022,III,SF01OBURDEN,TBS
31-12-2022,III,SF01OBURDEN,TBS
31-12-2022,III,SF01OBURDEN,TBS
01-12-2022,I,SF01OBURDEN,MBS
01-12-2022,I,SF01OBURDEN,MBS
01-12-2022,I,SF01OBURDEN,MBS
01-12-2022,I,SF01OBURDEN,MBS
01-12-2022,I,SF01OBURDEN,MBS
01-12-2022,I,SF01OBURDEN,MBS
01-12-2022,I,SF01OBURDEN,MBS
01-12-2022,I,SF01OBURDEN,MBS
01-12-2022,I,SF01OBURDEN,MBS
01-12-2022,I,SF01OBURDEN,MBS
01-12-2022,I,SF01OBURDEN,MBS
01-12-2022,I,SF01OBURDEN,MBS
01-12-2022,II,SF01OBURDEN,MBS
01-12-2022,II,SF01OBURDEN,MBS
01-12-2022,II,SF01OBURDEN,MBS
01-12-2022,II,SF01OBURDEN,MBS
01-12-2022,II,SF01OBURDEN,MBS
01-12-2022,II,SF01OBURDEN,MBS
01-12-2022,III,SF01OBURDEN,MBS
01-12-2022,III,SF01OBURDEN,MBS
01-12-2022,III,SF01OBURDEN,MBS
01-12-2022,III,SF01OBURDEN,MBS
01-12-2022,III,SF01OBURDEN,MBS
01-12-2022,III,SF01OBURDEN,MBS
02-12-2022,I,SF01OBURDEN,MBS
02-12-2022,I,SF01OBURDEN,MBS
02-12-2022,I,SF01OBURDEN,MBS
02-12-2022,I,SF01OBURDEN,MBS
02-12-2022,I,SF01OBURDEN,MBS
02-12-2022,I,SF01OBURDEN,MBS
02-12-2022,I,SF01OBURDEN,MBS
02-12-2022,I,SF01OBURDEN,MBS
02-12-2022,I,SF01OBURDEN,MBS
02-12-2022,II,SF01OBURDEN,MBS
02-12-2022,II,SF01OBURDEN,MBS
02-12-2022,II,SF01OBURDEN,MBS
02-12-2022,II,SF01OBURDEN,MBS
02-12-2022,II,SF01OBURDEN,MBS
02-12-2022,II,SF01OBURDEN,MBS
02-12-2022,II,SF01OBURDEN,MBS
02-12-2022,II,SF01OBURDEN,MBS
02-12-2022,II,SF01OBURDEN,MBS
02-12-2022,II,SF01OBURDEN,MBS
02-12-2022,II,SF01OBURDEN,MBS
02-12-2022,II,SF01OBURDEN,MBS
02-12-2022,III,SF01OBURDEN,MBS
02-12-2022,III,SF01OBURDEN,MBS
03-12-2022,I,SF01OBURDEN,MBS
03-12-2022,I,SF01OBURDEN,MBS
03-12-2022,I,SF01OBURDEN,MBS
03-12-2022,I,SF01OBURDEN,MBS
03-12-2022,I,SF01OBURDEN,MBS
03-12-2022,I,SF01OBURDEN,MBS
03-12-2022,I,SF01OBURDEN,MBS
03-12-2022,I,SF01OBURDEN,MBS
03-12-2022,I,SF01OBURDEN,MBS
03-12-2022,I,SF01OBURDEN,MBS
03-12-2022,II,SF01OBURDEN,MBS
03-12-2022,II,SF01OBURDEN,MBS
03-12-2022,II,SF01OBURDEN,MBS
03-12-2022,II,SF01OBURDEN,MBS
03-12-2022,II,SF01OBURDEN,MBS
03-12-2022,II,SF01OBURDEN,MBS
03-12-2022,III,SF01OBURDEN,MBS
03-12-2022,III,SF01OBURDEN,MBS
03-12-2022,III,SF01OBURDEN,MBS
03-12-2022,III,SF01OBURDEN,MBS
04-12-2022,I,SF01OBURDEN,MBS
04-12-2022,I,SF01OBURDEN,MBS
04-12-2022,I,SF01OBURDEN,MBS
04-12-2022,I,SF01OBURDEN,MBS
04-12-2022,I,SF01OBURDEN,MBS
04-12-2022,I,SF01OBURDEN,MBS
04-12-2022,I,SF01OBURDEN,MBS
04-12-2022,I,SF01OBURDEN,MBS
04-12-2022,II,SF01OBURDEN,MBS
04-12-2022,II,SF01OBURDEN,MBS
04-12-2022,II,SF01OBURDEN,MBS
04-12-2022,II,SF01OBURDEN,MBS
04-12-2022,II,SF01OBURDEN,MBS
04-12-2022,II,SF01OBURDEN,MBS
04-12-2022,II,SF01OBURDEN,MBS
04-12-2022,II,SF01OBURDEN,MBS
04-12-2022,II,SF01OBURDEN,MBS
04-12-2022,II,SF01OBURDEN,MBS
04-12-2022,II,SF01OBURDEN,MBS
04-12-2022,II,SF01OBURDEN,MBS
04-12-2022,III,SF01OBURDEN,MBS
04-12-2022,III,SF01OBURDEN,MBS
04-12-2022,III,SF01OBURDEN,MBS
04-12-2022,III,SF01OBURDEN,MBS
04-12-2022,III,SF01OBURDEN,MBS
04-12-2022,III,SF01OBURDEN,MBS
05-12-2022,I,SF01OBURDEN,MBS
05-12-2022,I,SF01OBURDEN,MBS
05-12-2022,I,SF01OBURDEN,MBS
05-12-2022,I,SF01OBURDEN,MBS
05-12-2022,II,SF01OBURDEN,MBS
05-12-2022,II,SF01OBURDEN,MBS
05-12-2022,III,SF01OBURDEN,MBS
05-12-2022,III,SF01OBURDEN,MBS
06-12-2022,I,SF01OBURDEN,MBS
06-12-2022,I,SF01OBURDEN,MBS
06-12-2022,II,SF01OBURDEN,MBS
06-12-2022,II,SF01OBURDEN,MBS
06-12-2022,III,SF01OBURDEN,MBS
06-12-2022,III,SF01OBURDEN,MBS
07-12-2022,I,SF01OBURDEN,MBS
07-12-2022,I,SF01OBURDEN,MBS
07-12-2022,II,SF01OBURDEN,MBS
07-12-2022,II,SF01OBURDEN,MBS
